times (ms),x-accel,y-accel,z-accel
86395.31141,0.430984,1.17186,0.126678
86395.33663999995,0.393753,1.001297,0.11879
86395.36191000002,0.318466,0.814468,0.064102
86395.38716,0.217575,0.833603,0.047806
86395.41242,0.182007,0.954025,0.069351
86395.43766,0.187225,1.027893,0.064743
86395.46290000001,0.166534,1.03511,0.052124
86395.48817,0.10199,0.996155,0.044144
86395.51341,0.080139,0.938736,0.041351
86395.53867,0.106171,0.887085,0.058105
86395.56391,0.135269,0.839844,0.078705
86395.58914999999,0.156387,0.810486,0.067093
86395.61441,0.167419,0.783554,0.037491
86395.63965000003,0.129715,0.760849,0.013062
86395.66491,0.200089,0.801254,0.042221
86395.69015,0.168381,0.797791,0.083557
86395.71539000004,0.211502,0.800766,0.116562
86395.74066,0.260284,0.882355,0.157043
86395.76589999994,0.290619,1.049454,0.179245
86395.79117,0.30806,1.168335,0.143768
86395.81641,0.359467,1.139832,0.108261
86395.84166,0.350739,1.129379,0.101135
86395.86692,0.264709,1.191483,0.170609
86395.89216,0.236755,1.352509,0.198074
86395.91743,0.275635,1.360184,0.126297
86395.94267,0.290543,1.218079,0.132767
86395.96791,0.260071,1.005585,0.189178
86395.99317,0.172928,0.85968,0.239746
86396.01841,0.060699,0.831818,0.272232
86396.04368,0.053085,0.822769,0.23378
86396.06892,0.141312,0.841766,0.147949
86396.09416,0.206802,0.841736,0.089066
86396.11943,0.192245,0.823715,0.114151
86396.14467,0.133942,0.798767,0.154816
86396.16993,0.137268,0.794556,0.166763
86396.19517,0.156494,0.816116,0.156937
86396.22042000004,0.197327,0.860687,0.163986
86396.24568,0.255081,0.872589,0.192978
86396.27092,0.304642,0.842117,0.211349
86396.29619,0.334,0.820023,0.212021
86396.32143,0.35936,0.805313,0.206635
86396.34667,0.373016,0.790543,0.210693
86396.37194,0.362213,0.828217,0.224014
86396.39718000004,0.383896,0.914474,0.246536
86396.42245,0.445282,1.000229,0.24704
86396.44769,0.463104,1.03244,0.239578
86396.47293,0.422943,1.065735,0.24292
86396.4982,0.449234,1.196732,0.262497
86396.52344,0.503342,1.23938,0.238541
86396.54871,0.508118,1.316391,0.23558
86396.57395,0.471603,1.213852,0.21962
86396.59919,0.424072,1.095444,0.144958
86396.62446,0.324753,0.984406,0.108948
86396.6497,0.269287,0.939072,0.103989
86396.67496000003,0.245544,0.974991,0.095276
86396.70019999998,0.284454,1.046768,0.081757
86396.72545,0.321701,1.04306,0.06369
86396.75071,0.336746,0.969803,0.04155
86396.77595000007,0.295517,0.87706,0.051682
86396.80121,0.224747,0.808243,0.074753
86396.82645,0.225296,0.786011,0.068024
86396.85169,0.255356,0.792847,0.065857
86396.87695,0.274033,0.779343,0.057404
86396.90219999992,0.27272,0.737518,0.053345
86396.92746000006,0.241791,0.708588,0.053146
86396.9527,0.223907,0.705734,0.074158
86396.97794,0.216568,0.783264,0.111633
86397.0032,0.235901,0.834015,0.134033
86397.02843999991,0.289841,0.885345,0.147552
86397.05370000002,0.330673,0.895447,0.129303
86397.07895,0.341309,0.923065,0.123413
86397.10419,0.344498,1.043686,0.219452
86397.12945,0.350327,1.131577,0.245056
86397.1547,0.481171,1.205078,0.161514
86397.17996000001,0.56662,1.285919,0.095428
86397.2052,0.526688,1.19957,0.140076
86397.23044,0.433777,1.032471,0.252518
86397.25571,0.302292,0.894592,0.341461
86397.28095,0.239594,0.870163,0.268494
86397.30622,0.363831,0.966949,0.136032
86397.33146,0.474548,0.952698,0.067642
86397.35671,0.449585,0.871674,0.082016
86397.38197999996,0.37941,0.829788,0.120697
86397.40722,0.340103,0.79834,0.152069
86397.43247999996,0.360489,0.77655,0.156342
86397.45772,0.413559,0.759567,0.183151
86397.48297,0.434174,0.712296,0.205109
86397.50823,0.449768,0.725159,0.198593
86397.53348,0.467346,0.819962,0.194366
86397.55874,0.465927,0.858459,0.196518
86397.58399,0.474045,0.850479,0.199493
86397.60923,0.473358,0.875168,0.206543
86397.63449,0.482208,0.910538,0.203842
86397.65974,0.473755,0.922073,0.201141
86397.685,0.448303,0.901123,0.180771
86397.71025,0.434235,1.098801,0.206985
86397.73549,0.469681,1.272736,0.228745
86397.76075999998,0.50795,1.437027,0.26326
86397.786,0.500854,1.361603,0.224152
86397.81126,0.414215,1.197815,0.145157
86397.83651000005,0.325409,0.986511,0.120148
86397.86176,0.275024,0.860062,0.133652
86397.88703,0.279449,0.884064,0.132355
86397.91226999993,0.3013,0.986328,0.122452
86397.93754,0.310852,0.965439,0.13295
86397.96278000006,0.329742,0.873489,0.109467
86397.98802000002,0.330811,0.810089,0.093781
86398.01328999999,0.284943,0.816833,0.091339
86398.03853,0.279434,0.842743,0.0728
86398.0638,0.284988,0.852432,0.036392
86398.08904000004,0.284714,0.843124,0.010635
86398.11429,0.270386,0.821854,2.29E-4
86398.13941000003,0.26506,0.795105,-0.004272
86398.16465,0.244461,0.788452,0.009094
86398.18991999996,0.227737,0.804901,0.042953
86398.21516000002,0.236588,0.788635,0.096588
86398.2404,0.24498,0.78241,0.131851
86398.26567,0.260132,0.812057,0.145172
86398.29091,0.291031,0.850372,0.115021
86398.31618,0.35466,1.067123,0.07695
86398.34142,0.420303,1.283173,0.074387
86398.36666000001,0.512299,1.232788,0.037247
86398.39192000002,0.538925,1.192154,0.07692
86398.41717,0.462814,1.169052,0.20752
86398.44243,0.366669,1.106186,0.359512
86398.46766999995,0.363968,0.977676,0.383881
86398.49291999996,0.371262,1.007889,0.264343
86398.51818000004,0.393005,0.993073,0.176285
86398.54342,0.363235,0.882843,0.161346
86398.56868999993,0.340012,0.788315,0.133484
86398.59393000003,0.325775,0.745117,0.113937
86398.61917,0.302246,0.731781,0.095795
86398.64443,0.312759,0.750595,0.10376
86398.66967000003,0.376663,0.77742,0.150543
86398.69493,0.456055,0.803467,0.138901
86398.72018000002,0.462769,0.81369,0.123169
86398.74541999999,0.476974,0.784973,0.15361
86398.77069,0.438766,0.779373,0.149857
86398.79593,0.408829,0.846588,0.142792
86398.82119,0.407242,0.919678,0.18808
86398.84643999995,0.437057,0.9702,0.207886
86398.87168,0.481827,1.021469,0.200348
86398.89694000002,0.526993,1.065186,0.16626
86398.92217999995,0.496597,1.196838,0.240387
86398.94744999996,0.527512,1.265228,0.294861
86398.97269000001,0.566757,1.199005,0.293243
86398.99793,0.554092,1.157303,0.245132
86399.02319,0.468475,1.165619,0.197464
86399.04843,0.416016,1.071045,0.150085
86399.0737,0.373215,0.982697,0.126389
86399.09893,0.306564,1.020569,0.133286
86399.12418,0.299744,1.103058,0.180923
86399.14944,0.350159,1.089722,0.213654
86399.17467999997,0.402573,0.984528,0.160278
86399.19994000002,0.417511,0.876968,0.108368
86399.22518,0.355713,0.841156,0.096878
86399.25042,0.29509,0.826218,0.102524
86399.27568,0.269135,0.829971,0.085373
86399.30092000001,0.265503,0.827087,0.057648
86399.32618000005,0.257751,0.79216,0.013229
86399.35142,0.259186,0.74559,0.0168
86399.37666,0.256165,0.737076,0.02594
86399.40193,0.268661,0.771362,0.053589
86399.42716,0.291061,0.776489,0.100662
86399.45242000003,0.339493,0.771164,0.12001
86399.47766000003,0.370483,0.765625,0.10466
86399.5029,0.342224,0.738266,0.140472
86399.52816,0.329056,0.854904,0.238052
86399.55340000002,0.364212,1.007706,0.246185
86399.57866,0.447495,1.000977,0.152298
86399.6039,0.484802,1.127838,0.153854
86399.62914,0.491119,1.365784,0.326599
86399.65441,0.499084,1.356339,0.422592
86399.67965,0.477112,1.143463,0.350662
86399.70491,0.438293,0.953659,0.223038
86399.73015000002,0.329956,0.896301,0.177612
86399.75539,0.29715,0.911713,0.175293
86399.78066,0.326477,0.877609,0.135483
86399.8059,0.369019,0.866333,0.137283
86399.83117,0.419266,0.813614,0.190262
86399.85641,0.468826,0.812012,0.196564
86399.88164999997,0.519104,0.859283,0.19664
86399.90692,0.533661,0.818512,0.216141
86399.93216,0.504242,0.740021,0.256287
86399.95742999994,0.46489,0.753876,0.274445
86399.98266999995,0.45256,0.803116,0.275009
86400.00791,0.457703,0.858704,0.256866
86400.03317,0.471207,0.924194,0.263321
86400.05841,0.488647,0.951782,0.260132
86400.08368,0.532578,0.966843,0.263
86400.10892,0.540588,0.960022,0.244446
86400.13416,0.507889,1.136841,0.286484
86400.15942000004,0.515305,1.276321,0.328949
86400.18466,0.529633,1.281998,0.310318
86400.20993,0.534531,1.196625,0.270554
86400.23517,0.445084,1.056747,0.223557
86400.26041,0.370865,0.999161,0.216721
86400.28567,0.326477,1.014465,0.217819
86400.31091999996,0.332504,1.061935,0.217285
86400.33618,0.365173,1.139633,0.219559
86400.36142000004,0.392258,1.157761,0.197983
86400.38666,0.396103,1.076736,0.167496
86400.41193,0.367874,0.990814,0.170166
86400.43717,0.326935,0.94426,0.181992
86400.46243,0.290298,0.91394,0.154221
86400.48766999999,0.276749,0.856094,0.102737
86400.51291,0.273575,0.834549,0.068054
86400.53816999996,0.277695,0.818451,0.051636
86400.56341999995,0.280121,0.766006,0.042267
86400.58868,0.275253,0.720978,0.029175
86400.61392000006,0.263229,0.700745,0.049728
86400.63916,0.252441,0.717865,0.104935
86400.66443,0.278152,0.725708,0.155441
86400.68966000003,0.317932,0.758636,0.122025
86400.71492999997,0.335846,0.741302,0.095322
86400.74017,0.333328,0.759369,0.170441
86400.76540999999,0.322418,0.847855,0.302704
86400.79066999997,0.357025,0.906525,0.31636
86400.81591,0.430817,1.048874,0.257095
86400.84117,0.533463,1.332794,0.242554
86400.86641,0.645172,1.505829,0.350143
86400.89165,0.663437,1.274918,0.423172
86400.91691,0.511749,1.024384,0.362457
86400.94215,0.302902,0.915207,0.288635
86400.96742,0.250107,0.874512,0.267517
86400.99265,0.336197,0.7901,0.243195
86401.01789,0.406586,0.730408,0.228775
86401.04316000003,0.449478,0.742706,0.184128
86401.06838999997,0.500961,0.776138,0.165466
86401.09365,0.539886,0.768661,0.235626
86401.11889,0.551346,0.733414,0.267242
86401.14413,0.525558,0.719025,0.318802
86401.16939,0.476974,0.73912,0.33873
86401.19463000003,0.457825,0.791367,0.351791
86401.21989,0.478821,0.879257,0.361618
86401.24513,0.533859,0.970184,0.34407
86401.27035999992,0.56044,0.990845,0.308685
86401.29562,0.585663,0.997574,0.278214
86401.32086,0.516342,1.032715,0.252869
86401.34612,0.504669,1.165375,0.347183
86401.37136,0.514511,1.145981,0.328934
86401.39659999992,0.514099,1.171509,0.343689
86401.42186,0.465363,1.066193,0.276993
86401.44710000002,0.402008,1.04071,0.233124
86401.47236999999,0.343506,1.059586,0.232178
86401.4976,0.334396,1.058258,0.238754
86401.52284,0.357895,1.085815,0.222992
86401.54810999993,0.365814,1.141922,0.204391
86401.57334,0.368271,1.144302,0.223816
86401.59860999999,0.369812,1.067535,0.209686
86401.62384,0.364914,0.987167,0.158127
86401.64908000006,0.326553,0.936905,0.122986
86401.67434,0.296204,0.899246,0.126541
86401.69958,0.277313,0.870789,0.125473
86401.72484,0.268265,0.826508,0.092819
86401.75008,0.260452,0.761292,0.058044
86401.77532000002,0.258774,0.7164,0.050644
86401.80059000003,0.248489,0.689148,0.060425
86401.82583,0.249176,0.705261,0.099503
86401.85109000001,0.260712,0.739334,0.137817
86401.87633,0.295059,0.738861,0.192429
86401.90157,0.318695,0.758316,0.223206
86401.92683,0.321274,0.744461,0.23793
86401.95207,0.319778,0.789673,0.239609
86401.97733999992,0.334732,1.056503,0.237381
86402.00258,0.418686,1.181885,0.207306
86402.02782000002,0.529968,1.1259,0.189957
86402.05309,0.558716,1.183228,0.289139
86402.07833,0.448364,1.212708,0.488098
86402.10359,0.357224,1.128693,0.549835
86402.12883,0.357193,0.98584,0.409103
86402.15407,0.356415,0.940308,0.265945
86402.17934,0.352081,0.924805,0.209702
86402.20458,0.362808,0.886475,0.162552
86402.22984,0.392105,0.884201,0.135956
86402.25509,0.40625,0.896484,0.159485
86402.28033,0.428589,0.864594,0.20546
86402.30559,0.454056,0.817047,0.249771
86402.33082999995,0.465958,0.785934,0.297256
86402.3561,0.465759,0.757492,0.330978
86402.38134,0.431534,0.764282,0.355728
86402.40658,0.44249,0.775482,0.35173
86402.43184000002,0.457123,0.798523,0.314377
86402.45709,0.464478,0.855286,0.295746
86402.48235000005,0.455032,0.934097,0.328445
86402.50759,0.447281,0.971344,0.328003
86402.53283,0.473099,0.97644,0.309586
86402.55809,0.453491,0.941193,0.294235
86402.58333,0.419418,1.041718,0.341812
86402.6086,0.417404,1.053833,0.360001
86402.63384000001,0.443954,1.062744,0.35704
86402.65908,0.447754,1.049545,0.322083
86402.68433999999,0.442978,1.025177,0.22049
86402.70959,0.415863,1.122513,0.185959
86402.73485,0.378632,1.105743,0.233597
86402.76009,0.352295,1.097672,0.237289
86402.78532,0.35817,1.141891,0.240906
86402.81059999997,0.358978,1.173035,0.229218
86402.83583,0.379349,1.14769,0.229263
86402.86109999994,0.380676,1.060867,0.195099
86402.88634,0.338577,0.964279,0.195724
86402.91158,0.283569,0.895172,0.187256
86402.93684,0.261658,0.881927,0.169525
86402.96208000007,0.259094,0.906418,0.135132
86402.98734,0.269669,0.881683,0.088776
86403.01258,0.274277,0.829788,0.084335
86403.03782,0.275665,0.757339,0.082672
86403.06309,0.275696,0.693115,0.083237
86403.08833,0.26767,0.654007,0.088394
86403.11359,0.252625,0.624939,0.115326
86403.13868,0.26207,0.613098,0.183533
86403.16392,0.293442,0.625122,0.255249
86403.18919,0.305908,0.661758,0.275696
86403.21443000002,0.33226,0.75943,0.235077
86403.23969000002,0.390976,1.068771,0.212158
86403.26493000005,0.482712,1.184189,0.187515
86403.29017,0.553436,1.124573,0.207291
86403.31543,0.482086,1.103134,0.340103
86403.34067,0.401947,1.224304,0.462387
86403.36592999999,0.345337,1.434738,0.531128
86403.39117,0.381668,1.488907,0.408096
86403.41641,0.462051,1.281555,0.244415
86403.44167,0.406265,0.938354,0.185837
86403.46691,0.275131,0.740189,0.250229
86403.49217,0.229263,0.734756,0.264221
86403.51741999999,0.278427,0.732758,0.24472
86403.54266,0.344818,0.769012,0.212219
86403.56792000003,0.393234,0.774567,0.2034
86403.59316,0.440048,0.737,0.242416
86403.61842999997,0.478683,0.688904,0.302628
86403.64366999999,0.471832,0.682922,0.339554
86403.66891,0.413422,0.708282,0.361359
86403.69418,0.355148,0.7341,0.346725
86403.71942,0.326981,0.795105,0.337555
86403.74469,0.346146,0.935532,0.363708
86403.76993,0.382324,1.00885,0.371796
86403.79518,0.407684,1.007462,0.321594
86403.82044,0.400024,1.025253,0.317596
86403.84569,0.393539,1.104691,0.32666
86403.87095,0.401245,1.188934,0.361862
86403.8962,0.41893,1.161072,0.364944
86403.92144,0.412827,1.205048,0.410767
86403.94669999999,0.396851,1.130814,0.399185
86403.97194,0.355591,0.970703,0.292114
86403.99721,0.284714,0.993942,0.262939
86404.02245,0.238281,1.091217,0.29216
86404.04768999999,0.292038,1.156219,0.278
86404.07296,0.363144,1.161331,0.235611
86404.0982,0.375916,1.080322,0.179779
86404.12345999999,0.34848,0.970261,0.143066
86404.14869999996,0.304932,0.901184,0.119843
86404.17394,0.264191,0.856812,0.103287
86404.19921,0.235825,0.834274,0.095032
86404.22444,0.231888,0.829727,0.088333
86404.24971,0.232712,0.787888,0.066742
86404.27495,0.231781,0.724121,0.057129
86404.30019,0.24118,0.681915,0.061752
86404.32545,0.254318,0.650528,0.081879
86404.35069000008,0.265396,0.615311,0.114426
86404.37595999993,0.281723,0.630051,0.171097
86404.4012,0.304413,0.702408,0.222336
86404.42643000002,0.364029,0.77919,0.242813
86404.4517,0.414551,0.856354,0.238678
86404.47694,0.435822,0.942749,0.243011
86404.5022,0.4702,1.189484,0.324966
86404.52743999995,0.50325,1.280823,0.348724
86404.55268,0.515213,1.185074,0.334778
86404.57794,0.47171,1.056213,0.374451
86404.60317999999,0.365387,1.00882,0.446304
86404.62845,0.307434,1.083954,0.424744
86404.65367999999,0.375366,1.240707,0.356766
86404.67891999998,0.452515,1.225021,0.293747
86404.70418,0.436981,1.032074,0.281967
86404.72941999996,0.358109,0.864944,0.29567
86404.75469,0.308212,0.750839,0.285461
86404.77993,0.287216,0.712463,0.283234
86404.80517,0.28479,0.727005,0.257477
86404.83043999999,0.309235,0.758347,0.242661
86404.85567,0.338577,0.768341,0.242401
86404.88094,0.360413,0.729248,0.265457
86404.90617999998,0.373901,0.668549,0.309174
86404.93141999995,0.35614,0.701828,0.329727
86404.95668,0.336182,0.794327,0.361511
86404.98193,0.348206,0.832932,0.336807
86405.0072,0.38002,0.872986,0.296707
86405.03244,0.396439,0.923477,0.288376
86405.05768999993,0.411133,0.917313,0.317062
86405.08295,0.448166,0.894272,0.340454
86405.10819000004,0.488907,0.884018,0.340958
86405.13346,0.483444,0.885635,0.330811
86405.1587,0.467438,1.025314,0.34346
86405.18394000006,0.505356,1.274994,0.436813
86405.20921,0.644302,1.29953,0.455765
86405.23445,0.734314,1.134857,0.334
86405.25971999994,0.813156,1.023621,0.270935
86405.28495,0.848877,1.075546,0.347336
86405.31020000004,0.840408,1.009552,0.364685
86405.33547,1.0009,0.856003,0.27475
86405.36072,1.128113,0.748993,0.186768
86405.38598,1.084152,0.610199,0.164627
86405.41123,0.948151,0.448822,0.191193
86405.43647,0.888489,0.356903,0.209503
86405.46174000004,0.747849,0.238602,0.120056
86405.48699,0.661728,0.083557,0.079803
86405.51225,0.814575,-0.039108,0.039581
86405.5375,0.957062,0.004532,-0.046158
86405.56275,0.856873,-0.07312,-0.096695
86405.58801,0.796753,-0.044159,-0.191788
86405.61326,0.73262,-0.146301,-0.189484
86405.63853,0.659424,-0.242767,-0.214905
86405.66378,0.702698,-0.307129,-0.203903
86405.68902,0.622757,-0.355698,-0.228043
86405.71429,0.515976,-0.382401,-0.290085
86405.73953,0.487076,-0.395447,-0.2845
86405.7648,0.515732,-0.406586,-0.315125
86405.79005,0.598114,-0.412903,-0.439529
86405.81529000001,0.572891,-0.469681,-0.46965
86405.84056,0.639481,-0.486664,-0.466537
86405.86580999994,0.718552,-0.546936,-0.623703
86405.89107,0.543594,-0.523727,-0.704285
86405.91631,0.613937,-0.590576,-0.6362
86405.94156000002,0.421768,-0.5439,-0.564911
86405.96683,0.50351,-0.626968,-0.624008
86405.99207,0.509048,-0.539474,-0.665878
86406.01734000002,0.462296,-0.508728,-0.680038
86406.04258,0.441788,-0.570633,-0.664764
86406.06783000004,0.444183,-0.594574,-0.717697
86406.09310000003,0.453705,-0.558975,-0.754471
86406.11834,0.429779,-0.536041,-0.72493
86406.1436,0.413132,-0.539886,-0.723282
86406.16884000001,0.447784,-0.546829,-0.771057
86406.19409000005,0.405884,-0.568405,-0.789001
86406.21935999999,0.380951,-0.544846,-0.744888
86406.2446,0.267838,-0.551285,-0.691223
86406.26986,0.312302,-0.526749,-0.7491
86406.29511,0.349243,-0.509018,-0.796936
86406.32035,0.357956,-0.516541,-0.81929
86406.34562,0.361084,-0.532898,-0.800278
86406.37086,0.354614,-0.525131,-0.780869
86406.39612999998,0.349442,-0.525436,-0.769287
86406.42137,0.374084,-0.528793,-0.764832
86406.44662,0.362625,-0.543976,-0.780685
86406.47188000001,0.358429,-0.537506,-0.748169
86406.49712,0.380295,-0.536377,-0.719971
86406.52239,0.40274,-0.494034,-0.749863
86406.54763,0.382263,-0.491791,-0.765457
86406.57287,0.374863,-0.517319,-0.773682
86406.59814,0.372086,-0.51857,-0.777313
86406.62339,0.358627,-0.529007,-0.753433
86406.64865,0.360397,-0.525208,-0.765656
86406.6739,0.326706,-0.541916,-0.784241
86406.69914,0.305557,-0.520889,-0.752426
86406.72441,0.358536,-0.495758,-0.72319
86406.74965000006,0.355621,-0.53064,-0.790192
86406.77492,0.333496,-0.545425,-0.762833
86406.80016,0.33194,-0.520752,-0.71756

